
CRANFORD	LOCATION	_ by _ _

		She , poor thing , felt it as she had felt no event since her husband 's death ; indeed ,
Miss Pole	PERSON	said , that as the Honourable Mr
Jamieson	PERSON	drank a good deal , and occasioned her much uneasiness , it was possible that
Carlo	PERSON	's death might be the greater affliction .

		But there was always a tinge of cynicism in Miss Pole 's remarks .

		However , one thing was clear and certain it was necessary for
Mrs Jamieson	PERSON	to have some change of scene ; and Mr
Mulliner	PERSON	was very impressive on this point , shaking his head whenever we inquired after his mistress , and speaking of her loss of appetite and bad nights very ominously ; and with justice too , for if she had two characteristics in her natural state of health they were a facility of eating and sleeping .

		If she could neither eat nor sleep , she must be indeed out of spirits and out of health .


Lady Glenmire	PERSON	-LRB- who had evidently taken very kindly to
Cranford	LOCATION	-RRB- did not like the idea of
Mrs Jamieson	PERSON	's going to
Cheltenham	LOCATION	, and more than once insinuated pretty plainly that it was Mr
Mulliner	PERSON	's doing , who had been much alarmed on the occasion of the house being attacked , and since had said , more than once , that he felt it a very responsible charge to have to defend so many women .

		Be that as it might ,
Mrs Jamieson	PERSON	went to
Cheltenham	LOCATION	, escorted by Mr
Mulliner	PERSON	; and
Lady Glenmire	PERSON	remained in possession of the house , her ostensible office being to take care that the maid-servants did not pick up followers .

		She made a very pleasant-looking dragon ; and , as soon as it was arranged for her stay in
Cranford	LOCATION	, she found out that
Mrs Jamieson	PERSON	's visit to
Cheltenham	LOCATION	was just the best thing in the world .

		She had let her house in
Edinburgh	LOCATION	, and was for the time house-less , so the charge of her sister-in-law 's comfortable abode was very convenient and acceptable .

		Miss Pole was very much inclined to instal herself as a heroine , because of the decided steps she had taken in flying from the two men and one woman , whom she entitled `` that murderous gang . ''

		She described their appearance in glowing colours , and I noticed that every time she went over the story some fresh trait of villainy was added to their appearance .

		One was tall he grew to be gigantic in height before we had done with him ; he of course had black hair and by-and-by it hung in elf-locks over his forehead and down his back .

		The other was short and broad and a hump sprouted out on his shoulder before we heard the last of him ; he had red hair which deepened into carroty ; and she was almost sure he had a cast in the eye a decided squint .

		As for the woman , her eyes glared , and she was masculine-looking a perfect virago ; most probably a man dressed in woman 's clothes ; afterwards , we heard of a beard on her chin , and a manly voice and a stride .

		If Miss Pole was delighted to recount the events of that afternoon to all inquirers , others were not so proud of their adventures in the robbery line .

		Mr
Hoggins	PERSON	, the surgeon , had been attacked at his own door by two ruffians , who were concealed in the shadow of the porch , and so effectually silenced him that he was robbed in the interval between ringing his bell and the servant 's answering it .

		Miss Pole was sure it would turn out that this robbery had been committed by `` her men , '' and went the very day she heard the report to have her teeth examined , and to question Mr
Hoggins	PERSON	.

		She came to us afterwards ; so we heard what she had heard , straight and direct from the source , while we were yet in the excitement and flutter of the agitation caused by the first intelligence ; for the event had only occurred the night before .

		`` Well ! ''

		said Miss Pole , sitting down with the decision of a person who has made up her mind as to the nature of life and the world -LRB- and such people never tread lightly , or seat themselves without a bump -RRB- , `` well , Miss Matty !

		men will be men .

		Every mother 's son of them wishes to be considered
Samson	PERSON	and
Solomon	PERSON	rolled into one too strong ever to be beaten or discomfited too wise ever to be outwitted .

		If you will notice , they have always foreseen events , though they never tell one for one 's warning before the events happen .

		My father was a man , and I know the sex pretty well . ''

		She had talked herself out of breath , and we should have been very glad to fill up the necessary pause as chorus , but we did not exactly know what to say , or which man had suggested this diatribe against the sex ; so we only joined in generally , with a grave shake of the head , and a soft murmur of `` They are very incomprehensible , certainly ! ''

		`` Now , only think , '' said she .

		`` There , I have undergone the risk of having one of my remaining teeth drawn -LRB- for one is terribly at the mercy of any surgeon-dentist ; and I , for one , always speak them fair till I have got my mouth out of their clutches -RRB- , and , after all ,
Mr Hoggins	PERSON	is too much of a man to own that he was robbed last night . ''

		`` Not robbed ! ''

		exclaimed the chorus .

		`` Do n't tell me ! ''

		Miss Pole exclaimed , angry that we could be for a moment imposed upon .

		`` I believe he was robbed , just as
Betty	PERSON	told me , and he is ashamed to own it ; and , to be sure , it was very silly of him to be robbed just at his own door ; I daresay he feels that such a thing wo n't raise him in the eyes of
Cranford	LOCATION	society , and is anxious to conceal it but he need not have tried to impose upon me , by saying I must have heard an exaggerated account of some petty theft of a neck of mutton , which , it seems , was stolen out of the safe in his yard last week ; he had the impertinence to add , he believed that that was taken by the cat .

		I have no doubt , if I could get at the bottom of it , it was that Irishman dressed up in woman 's clothes , who came spying about my house , with the story about the starving children . ''

		After we had duly condemned the want of candour which Mr
Hoggins	PERSON	had evinced , and abused men in general , taking him for the representative and type , we got round to the subject about which we had been talking when Miss Pole came in ; namely , how far , in the present disturbed state of the country , we could venture to accept an invitation which Miss
Matty	PERSON	had just received from
Mrs Forrester	PERSON	, to come as usual and keep the anniversary of her wedding-day by drinking tea with her at five o'clock , and playing a quiet pool afterwards .


Mrs Forrester	PERSON	had said that she asked us with some diffidence , because the roads were , she feared , very unsafe .

		But she suggested that perhaps one of us would not object to take the sedan , and that the others , by walking briskly , might keep up with the long trot of the chairmen , and so we might all arrive safely at Over Place , a suburb of the town .

		-LRB- No ; that is too large an expression : a small cluster of houses separated from
Cranford	LOCATION	by about two hundred yards of a dark and lonely lane . -RRB-

		There was no doubt but that a similar note was awaiting Miss Pole at home ; so her call was a very fortunate affair , as it enabled us to consult together .

		We would all much rather have declined this invitation ; but we felt that it would not be quite kind to
Mrs Forrester	PERSON	, who would otherwise be left to a solitary retrospect of her not very happy or fortunate life .

		Miss
Matty	PERSON	and Miss Pole had been visitors on this occasion for many years , and now they gallantly determined to nail their colours to the mast , and to go through Darkness Lane rather than fail in loyalty to their friend .

		But when the evening came , Miss
Matty	PERSON	-LRB- for it was she who was voted into the chair , as she had a cold -RRB- , before being shut down in the sedan , like jack-in-a-box , implored the chairmen , whatever might befall , not to run away and leave her fastened up there , to be murdered ; and even after they had promised , I saw her tighten her features into the stern determination of a martyr , and she gave me a melancholy and ominous shake of the head through the glass .

		However , we got there safely , only rather out of breath , for it was who could trot hardest through
Darkness Lane	PERSON	, and I am afraid poor Miss
Matty	PERSON	was sadly jolted .


Mrs Forrester	PERSON	had made extra preparations , in acknowledgment of our exertion in coming to see her through such dangers .

		The usual forms of genteel ignorance as to what her servants might send up were all gone through ; and harmony and Preference seemed likely to be the order of the evening , but for an interesting conversation that began I do n't know how , but which had relation , of course , to the robbers who infested the neighbourhood of
Cranford	LOCATION	.

		Having braved the dangers of Darkness Lane , and thus having a little stock of reputation for courage to fall back upon ; and also , I daresay , desirous of proving ourselves superior to men -LRB- _ videlicet _ Mr
Hoggins	PERSON	-RRB- in the article of candour , we began to relate our individual fears , and the private precautions we each of us took .

		I owned that my pet apprehension was eyes eyes looking at me , and watching me , glittering out from some dull , flat , wooden surface ; and that if I dared to go up to my looking-glass when I was panic-stricken , I should certainly turn it round , with its back towards me , for fear of seeing eyes behind me looking out of the darkness .

		I saw Miss
Matty	PERSON	nerving herself up for a confession ; and at last out it came .

		She owned that , ever since she had been a girl , she had dreaded being caught by her last leg , just as she was getting into bed , by some one concealed under it .

		She said , when she was younger and more active , she used to take a flying leap from a distance , and so bring both her legs up safely into bed at once ; but that this had always annoyed
Deborah	PERSON	, who piqued herself upon getting into bed gracefully , and she had given it up in consequence .

		But now the old terror would often come over her , especially since Miss Pole 's house had been attacked -LRB- we had got quite to believe in the fact of the attack having taken place -RRB- , and yet it was very unpleasant to think of looking under a bed , and seeing a man concealed , with a great , fierce face staring out at you ; so she had bethought herself of something perhaps I had noticed that she had told
Martha	PERSON	to buy her a penny ball , such as children play with and now she rolled this ball under the bed every night : if it came out on the other side , well and good ; if not she always took care to have her hand on the bell-rope , and meant to call out
John	PERSON	and
Harry	PERSON	, just as if she expected men-servants to answer her ring .

		We all applauded this ingenious contrivance , and Miss
Matty	PERSON	sank back into satisfied silence , with a look at
Mrs Forrester	PERSON	as if to ask for _ her _ private weakness .

		Mrs Forrester looked askance at Miss Pole , and tried to change the subject a little by telling us that she had borrowed a boy from one of the neighbouring cottages and promised his parents a hundredweight of coals at Christmas , and his supper every evening , for the loan of him at nights .

		She had instructed him in his possible duties when he first came ; and , finding him sensible , she had given him the Major 's sword -LRB- the Major was her late husband -RRB- , and desired him to put it very carefully behind his pillow at night , turning the edge towards the head of the pillow .

		He was a sharp lad , she was sure ; for , spying out the Major 's cocked hat , he had said , if he might have that to wear , he was sure he could frighten two Englishmen , or four Frenchmen any day .

		But she had impressed upon him anew that he was to lose no time in putting on hats or anything else ; but , if he heard any noise , he was to run at it with his drawn sword .

		On my suggesting that some accident might occur from such slaughterous and indiscriminate directions , and that he might rush on
Jenny	PERSON	getting up to wash , and have spitted her before he had discovered that she was not a Frenchman ,
Mrs Forrester	PERSON	said she did not think that that was likely , for he was a very sound sleeper , and generally had to be well shaken or cold-pigged in a morning before they could rouse him .

		She sometimes thought such dead sleep must be owing to the hearty suppers the poor lad ate , for he was half-starved at home , and she told
Jenny	PERSON	to see that he got a good meal at night .

		-LSB- Picture : Slaughterous and indiscriminate directions -RSB- Still this was no confession of
Mrs Forrester	PERSON	's peculiar timidity , and we urged her to tell us what she thought would frighten her more than anything .

		She paused , and stirred the fire , and snuffed the candles , and then she said , in a sounding whisper `` Ghosts ! ''

		She looked at Miss Pole , as much as to say , she had declared it , and would stand by it .

		Such a look was a challenge in itself .

		Miss Pole came down upon her with indigestion , spectral illusions , optical delusions , and a great deal out of Dr
Ferrier	PERSON	and Dr
Hibbert	PERSON	besides .

		Miss
Matty	PERSON	had rather a leaning to ghosts , as I have mentioned before , and what little she did say was all on
Mrs Forrester	PERSON	's side , who , emboldened by sympathy , protested that ghosts were a part of her religion ; that surely she , the widow of a major in the army , knew what to be frightened at , and what not ; in short , I never saw
Mrs Forrester	PERSON	so warm either before or since , for she was a gentle , meek , enduring old lady in most things .

		Not all the elder-wine that ever was mulled could this night wash out the remembrance of this difference between Miss Pole and her hostess .

		Indeed , when the elder-wine was brought in , it gave rise to a new burst of discussion ; for
Jenny	PERSON	, the little maiden who staggered under the tray , had to give evidence of having seen a ghost with her own eyes , not so many nights ago , in Darkness Lane , the very lane we were to go through on our way home .

		In spite of the uncomfortable feeling which this last consideration gave me , I could not help being amused at
Jenny	PERSON	's position , which was exceedingly like that of a witness being examined and cross-examined by two counsel who are not at all scrupulous about asking leading questions .

		The conclusion I arrived at was , that
Jenny	PERSON	had certainly seen something beyond what a fit of indigestion would have caused .

		A lady all in white , and without her head , was what she deposed and adhered to , supported by a consciousness of the secret sympathy of her mistress under the withering scorn with which Miss Pole regarded her .

		And not only she , but many others , had seen this headless lady , who sat by the roadside wringing her hands as in deep grief .


Mrs Forrester	PERSON	looked at us from time to time with an air of conscious triumph ; but then she had not to pass through Darkness Lane before she could bury herself beneath her own familiar bed-clothes .

		We preserved a discreet silence as to the headless lady while we were putting on our things to go home , for there was no knowing how near the ghostly head and ears might be , or what spiritual connection they might be keeping up with the unhappy body in Darkness Lane ; and , therefore , even Miss Pole felt that it was as well not to speak lightly on such subjects , for fear of vexing or insulting that woebegone trunk .

		At least , so I conjecture ; for , instead of the busy clatter usual in the operation , we tied on our cloaks as sadly as mutes at a funeral .

		Miss
Matty	PERSON	drew the curtains round the windows of the chair to shut out disagreeable sights , and the men -LRB- either because they were in spirits that their labours were so nearly ended , or because they were going down hill -RRB- , set off at such a round and merry pace , that it was all Miss Pole and I could do to keep up with them .

		She had breath for nothing beyond an imploring `` Do n't leave me ! ''

		uttered as she clutched my arm so tightly that I could not have quitted her , ghost or no ghost .

		What a relief it was when the men , weary of their burden and their quick trot , stopped just where
Headingley Causeway	ORGANIZATION	branches off from Darkness Lane !

		Miss Pole unloosed me and caught at one of the men `` Could not you could not you take Miss
Matty	PERSON	round by
Headingley Causeway	PERSON	?

		the pavement in Darkness Lane jolts so , and she is not very strong . ''

		A smothered voice was heard from the inside of the chair `` Oh !

		pray go on !

		What is the matter ?

		What is the matter ?

		I will give you sixpence more to go on very fast ; pray do n't stop here . ''

		`` And I 'll give you a shilling , '' said Miss Pole , with tremulous dignity , `` if you 'll go by Headingley Causeway . ''

		The two men grunted acquiescence and took up the chair , and went along the causeway , which certainly answered Miss Pole 's kind purpose of saving Miss
Matty	PERSON	's bones ; for it was covered with soft , thick mud , and even a fall there would have been easy till the getting-up came , when there might have been some difficulty in extrication .

		CHAPTER XI
SAMUEL BROWN	PERSON	THE next morning I met Lady Glenmire and Miss Pole setting out on a long walk to find some old woman who was famous in the neighbourhood for her skill in knitting woollen stockings .

		Miss Pole said to me , with a smile half-kindly and half-contemptuous upon her countenance , `` I have been just telling
Lady Glenmire	PERSON	of our poor friend
Mrs Forrester	PERSON	, and her terror of ghosts .

		It comes from living so much alone , and listening to the bug-a-boo stories of that
Jenny	PERSON	of hers . ''

		She was so calm and so much above superstitious fears herself that I was almost ashamed to say how glad I had been of her
Headingley Causeway	LOCATION	proposition the night before , and turned off the conversation to something else .

		In the afternoon Miss Pole called on Miss
Matty	PERSON	to tell her of the adventure the real adventure they had met with on their morning 's walk .

		They had been perplexed about the exact path which they were to take across the fields in order to find the knitting old woman , and had stopped to inquire at a little wayside public-house , standing on the high road to
London	LOCATION	, about three miles from
Cranford	LOCATION	.

		The good woman had asked them to sit down and rest themselves while she fetched her husband , who could direct them better than she could ; and , while they were sitting in the sanded parlour , a little girl came in .

		They thought that she belonged to the landlady , and began some trifling conversation with her ; but , on
Mrs Roberts	PERSON	's return , she told them that the little thing was the only child of a couple who were staying in the house .

		And then she began a long story , out of which
Lady Glenmire	PERSON	and Miss Pole could only gather one or two decided facts , which were that , about six weeks ago , a light spring-cart had broken down just before their door , in which there were two men , one woman , and this child .

		One of the men was seriously hurt no bones broken , only `` shaken , '' the landlady called it ; but he had probably sustained some severe internal injury , for he had languished in their house ever since , attended by his wife , the mother of this little girl .

		Miss Pole had asked what he was , what he looked like .

		And
Mrs Roberts	PERSON	had made answer that he was not like a gentleman , nor yet like a common person ; if it had not been that he and his wife were such decent , quiet people , she could almost have thought he was a mountebank , or something of that kind , for they had a great box in the cart , full of she did not know what .

		She had helped to unpack it , and take out their linen and clothes , when the other man his twin-brother , she believed he was had gone off with the horse and cart .

		Miss Pole had begun to have her suspicions at this point , and expressed her idea that it was rather strange that the box and cart and horse and all should have disappeared ; but good Mrs Roberts seemed to have become quite indignant at
Miss Pole	ORGANIZATION	's implied suggestion ; in fact ,
Miss Pole	ORGANIZATION	said she was as angry as if
Miss Pole	PERSON	had told her that she herself was a swindler .

		As the best way of convincing the ladies , she bethought her of begging them to see the wife ; and , as Miss Pole said , there was no doubting the honest , worn , bronzed face of the woman , who at the first tender word from
Lady Glenmire	PERSON	, burst into tears , which she was too weak to check until some word from the landlady made her swallow down her sobs , in order that she might testify to the Christian kindness shown by Mr and
Mrs Roberts	PERSON	.

		Miss Pole came round with a swing to as vehement a belief in the sorrowful tale as she had been sceptical before ; and , as a proof of this , her energy in the poor sufferer 's behalf was nothing daunted when she found out that he , and no other , was our
Signor Brunoni	PERSON	, to whom all
Cranford	LOCATION	had been attributing all manner of evil this six weeks past !

		Yes !

		his wife said his proper name was
Samuel Brown `` Sam	PERSON	, '' she called him but to the last we preferred calling him `` the Signor '' ; it sounded so much better .

		The end of their conversation with the
Signora Brunoni	PERSON	was that it was agreed that he should be placed under medical advice , and for any expense incurred in procuring this
Lady Glenmire	PERSON	promised to hold herself responsible , and had accordingly gone to Mr
Hoggins	PERSON	to beg him to ride over to the `` Rising Sun '' that very afternoon , and examine into the signor 's real state ; and , as Miss Pole said , if it was desirable to remove him to
Cranford	LOCATION	to be more immediately under Mr
Hoggins	PERSON	's eye , she would undertake to see for lodgings and arrange about the rent .


Mrs Roberts	PERSON	had been as kind as could be all throughout , but it was evident that their long residence there had been a slight inconvenience .

		Before Miss Pole left us , Miss
Matty	PERSON	and I were as full of the morning 's adventure as she was .

		We talked about it all the evening , turning it in every possible light , and we went to bed anxious for the morning , when we should surely hear from someone what Mr
Hoggins	PERSON	thought and recommended ; for , as Miss
Matty	PERSON	observed , though Mr
Hoggins	PERSON	did say ``
Jack	PERSON	's up , '' `` a fig for his heels , '' and called Preference `` Pref . ''

		she believed he was a very worthy man and a very clever surgeon .

		Indeed , we were rather proud of our doctor at
Cranford	LOCATION	, as a doctor .

		We often wished , when we heard of Queen
Adelaide	LOCATION	or the Duke of
Wellington	LOCATION	being ill , that they would send for Mr
Hoggins	PERSON	; but , on consideration , we were rather glad they did not , for , if we were ailing , what should we do if Mr
Hoggins	PERSON	had been appointed physician-in-ordinary to the Royal Family ?

		As a surgeon we were proud of him ; but as a man or rather , I should say , as a gentleman we could only shake our heads over his name and himself , and wished that he had read Lord
Chesterfield	PERSON	's Letters in the days when his manners were susceptible of improvement .

		Nevertheless , we all regarded his dictum in the signor 's case as infallible , and when he said that with care and attention he might rally , we had no more fear for him .

		But , although we had no more fear , everybody did as much as if there was great cause for anxiety as indeed there was until Mr
Hoggins	PERSON	took charge of him .

		Miss Pole looked out clean and comfortable , if homely , lodgings ; Miss
Matty	PERSON	sent the sedan-chair for him , and
Martha	PERSON	and I aired it well before it left
Cranford	LOCATION	by holding a warming-pan full of red-hot coals in it , and then shutting it up close , smoke and all , until the time when he should get into it at the `` Rising Sun . ''

		Lady
Glenmire	PERSON	undertook the medical department under Mr
Hoggins	PERSON	's directions , and rummaged up all
Mrs Jamieson	PERSON	's medicine glasses , and spoons , and bed-tables , in a free-and-easy way , that made Miss
Matty	PERSON	feel a little anxious as to what that lady and Mr
Mulliner	PERSON	might say , if they knew .


Mrs Forrester	PERSON	made some of the bread-jelly , for which she was so famous , to have ready as a refreshment in the lodgings when he should arrive .

		A present of this bread-jelly was the highest mark of favour dear Mrs Forrester could confer .

		Miss Pole had once asked her for the receipt , but she had met with a very decided rebuff ; that lady told her that she could not part with it to any one during her life , and that after her death it was bequeathed , as her executors would find , to Miss
Matty	PERSON	.

		What Miss
Matty	PERSON	, or , as
Mrs Forrester	PERSON	called her -LRB- remembering the clause in her will and the dignity of the occasion -RRB- , Miss
Matilda Jenkyns	PERSON	might choose to do with the receipt when it came into her possession whether to make it public , or to hand it down as an heirloom she did not know , nor would she dictate .

		And a mould of this admirable , digestible , unique bread-jelly was sent by
Mrs Forrester	PERSON	to our poor sick conjuror .

		Who says that the aristocracy are proud ?

		Here was a lady by birth a
Tyrrell	ORGANIZATION	, and descended from the great Sir
Walter	PERSON	that shot
King Rufus	PERSON	, and in whose veins ran the blood of him who murdered the little princes in the
Tower	LOCATION	, going every day to see what dainty dishes she could prepare for
Samuel Brown	PERSON	, a mountebank !

		But , indeed , it was wonderful to see what kind feelings were called out by this poor man 's coming amongst us .

		And also wonderful to see how the great
Cranford	LOCATION	panic , which had been occasioned by his first coming in his Turkish dress , melted away into thin air on his second coming pale and feeble , and with his heavy , filmy eyes , that only brightened a very little when they fell upon the countenance of his faithful wife , or their pale and sorrowful little girl .

		Somehow we all forgot to be afraid .

		I daresay it was that finding out that he , who had first excited our love of the marvellous by his unprecedented arts , had not sufficient every-day gifts to manage a shying horse , made us feel as if we were ourselves again .

		Miss Pole came with her little basket at all hours of the evening , as if her lonely house and the unfrequented road to it had never been infested by that `` murderous gang '' ;
Mrs Forrester	PERSON	said she thought that neither
Jenny	PERSON	nor she need mind the headless lady who wept and wailed in Darkness Lane , for surely the power was never given to such beings to harm those who went about to try to do what little good was in their power , to which
Jenny	PERSON	tremblingly assented ; but the mistress 's theory had little effect on the maid 's practice until she had sewn two pieces of red flannel in the shape of a cross on her inner garment .

		I found Miss
Matty	PERSON	covering her penny ball the ball that she used to roll under her bed with gay-coloured worsted in rainbow stripes .

		`` My dear , '' said she , `` my heart is sad for that little careworn child .

		Although her father is a conjuror , she looks as if she had never had a good game of play in her life .

		I used to make very pretty balls in this way when I was a girl , and I thought I would try if I could not make this one smart and take it to
Phoebe	LOCATION	this afternoon .

		I think ` the gang ' must have left the neighbourhood , for one does not hear any more of their violence and robbery now . ''

		We were all of us far too full of the signor 's precarious state to talk either about robbers or ghosts .

		Indeed ,
Lady Glenmire	PERSON	said she never had heard of any actual robberies , except that two little boys had stolen some apples from Farmer
Benson	PERSON	's orchard , and that some eggs had been missed on a market-day off Widow
Hayward	PERSON	's stall .

		But that was expecting too much of us ; we could not acknowledge that we had only had this small foundation for all our panic .

		Miss Pole drew herself up at this remark of
Lady Glenmire	PERSON	's , and said `` that she wished she could agree with her as to the very small reason we had had for alarm , but with the recollection of a man disguised as a woman who had endeavoured to force himself into her house while his confederates waited outside ; with the knowledge gained from
Lady Glenmire	PERSON	herself , of the footprints seen on Mrs
Jamieson	PERSON	's flower borders ; with the fact before her of the audacious robbery committed on Mr
Hoggins	PERSON	at his own door '' But here
Lady Glenmire	PERSON	broke in with a very strong expression of doubt as to whether this last story was not an entire fabrication founded upon the theft of a cat ; she grew so red while she was saying all this that I was not surprised at Miss Pole 's manner of bridling up , and I am certain , if
Lady Glenmire	PERSON	had not been `` her ladyship , '' we should have had a more emphatic contradiction than the `` Well , to be sure ! ''

		and similar fragmentary ejaculations , which were all that she ventured upon in my lady 's presence .

		But when she was gone Miss Pole began a long congratulation to Miss
Matty	PERSON	that so far they had escaped marriage , which she noticed always made people credulous to the last degree ; indeed , she thought it argued great natural credulity in a woman if she could not keep herself from being married ; and in what
Lady Glenmire	PERSON	had said about Mr
Hoggins	PERSON	's robbery we had a specimen of what people came to if they gave way to such a weakness ; evidently Lady
Glenmire	PERSON	would swallow anything if she could believe the poor vamped-up story about a neck of mutton and a pussy with which he had tried to impose on
Miss Pole	LOCATION	, only she had always been on her guard against believing too much of what men said .

		We were thankful , as Miss Pole desired us to be , that we had never been married ; but I think , of the two , we were even more thankful that the robbers had left
Cranford	LOCATION	; at least I judge so from a speech of Miss
Matty	PERSON	's that evening , as we sat over the fire , in which she evidently looked upon a husband as a great protector against thieves , burglars , and ghosts ; and said that she did not think that she should dare to be always warning young people against matrimony , as Miss Pole did continually ; to be sure , marriage was a risk , as she saw , now she had had some experience ; but she remembered the time when she had looked forward to being married as much as any one .

		`` Not to any particular person , my dear , '' said she , hastily checking herself up , as if she were afraid of having admitted too much ; `` only the old story , you know , of ladies always saying , ' _ When _ I marry , ' and gentlemen , ' _ If _ I marry . ' ''

		It was a joke spoken in rather a sad tone , and I doubt if either of us smiled ; but I could not see Miss
Matty	PERSON	's face by the flickering fire-light .

		In a little while she continued `` But , after all , I have not told you the truth .

		It is so long ago , and no one ever knew how much I thought of it at the time , unless , indeed , my dear mother guessed ; but I may say that there was a time when I did not think I should have been only Miss
Matty Jenkyns	PERSON	all my life ; for even if I did meet with any one who wished to marry me now -LRB- and , as Miss Pole says , one is never too safe -RRB- , I could not take him I hope he would not take it too much to heart , but I could _ not _ take him or any one but the person I once thought I should be married to ; and he is dead and gone , and he never knew how it all came about that I said ` No , ' when I had thought many and many a time Well , it 's no matter what I thought .

		God ordains it all , and I am very happy , my dear .

		No one has such kind friends as I , '' continued she , taking my hand and holding it in hers .

		If I had never known of Mr
Holbrook	PERSON	, I could have said something in this pause , but as I had , I could not think of anything that would come in naturally , and so we both kept silence for a little time .

		`` My father once made us , '' she began , `` keep a diary , in two columns ; on one side we were to put down in the morning what we thought would be the course and events of the coming day , and at night we were to put down on the other side what really had happened .

		It would be to some people rather a sad way of telling their lives , '' -LRB- a tear dropped upon my hand at these words -RRB- `` I do n't mean that mine has been sad , only so very different to what I expected .

		I remember , one winter 's evening , sitting over our bedroom fire with
Deborah	PERSON	I remember it as if it were yesterday and we were planning our future lives , both of us were planning , though only she talked about it .

		She said she should like to marry an archdeacon , and write his charges ; and you know , my dear , she never was married , and , for aught I know , she never spoke to an unmarried archdeacon in her life .

		I never was ambitious , nor could I have written charges , but I thought I could manage a house -LRB- my mother used to call me her right hand -RRB- , and I was always so fond of little children the shyest babies would stretch out their little arms to come to me ; when I was a girl , I was half my leisure time nursing in the neighbouring cottages ; but I do n't know how it was , when I grew sad and grave which I did a year or two after this time the little things drew back from me , and I am afraid I lost the knack , though I am just as fond of children as ever , and have a strange yearning at my heart whenever I see a mother with her baby in her arms .

		Nay , my dear '' -LRB- and by a sudden blaze which sprang up from a fall of the unstirred coals , I saw that her eyes were full of tears gazing intently on some vision of what might have been -RRB- , `` do you know I dream sometimes that I have a little child always the same a little girl of about two years old ; she never grows older , though I have dreamt about her for many years .

		I do n't think I ever dream of any words or sound she makes ; she is very noiseless and still , but she comes to me when she is very sorry or very glad , and I have wakened with the clasp of her dear little arms round my neck .

		Only last night perhaps because I had gone to sleep thinking of this ball for
Phoebe	PERSON	my little darling came in my dream , and put up her mouth to be kissed , just as I have seen real babies do to real mothers before going to bed .

		But all this is nonsense , dear !

		only do n't be frightened by Miss Pole from being married .

		I can fancy it may be a very happy state , and a little credulity helps one on through life very smoothly better than always doubting and doubting and seeing difficulties and disagreeables in everything . ''

		-LSB- Picture : Would stretch out their little arms -RSB- If I had been inclined to be daunted from matrimony , it would not have been Miss Pole to do it ; it would have been the lot of poor
Signor Brunoni	PERSON	and his wife .

		And yet again , it was an encouragement to see how , through all their cares and sorrows , they thought of each other and not of themselves ; and how keen were their joys , if they only passed through each other , or through the little
Phoebe	PERSON	.

		The signora told me , one day , a good deal about their lives up to this period .

		It began by my asking her whether Miss Pole 's story of the twin-brothers were true ; it sounded so wonderful a likeness , that I should have had my doubts , if Miss Pole had not been unmarried .

		But the signora , or -LRB- as we found out she preferred to be called -RRB-
Mrs Brown	PERSON	, said it was quite true ; that her brother-in-law was by many taken for her husband , which was of great assistance to them in their profession ; `` though , '' she continued , `` how people can mistake
Thomas	PERSON	for the real
Signor Brunoni	PERSON	, I ca n't conceive ; but he says they do ; so I suppose I must believe him .

		Not but what he is a very good man ; I am sure I do n't know how we should have paid our bill at the ` Rising Sun ' but for the money he sends ; but people must know very little about art if they can take him for my husband .

		Why , Miss , in the ball trick , where my husband spreads his fingers wide , and throws out his little finger with quite an air and a grace ,
Thomas	PERSON	just clumps up his hand like a fist , and might have ever so many balls hidden in it .

		Besides , he has never been in
India	LOCATION	, and knows nothing of the proper sit of a turban . ''

		`` Have you been in
India	LOCATION	? ''

		said I , rather astonished .

		`` Oh , yes !

		many a year , ma'am .


Sam	PERSON	was a sergeant in the 31st ; and when the regiment was ordered to
India	LOCATION	, I drew a lot to go , and I was more thankful than I can tell ; for it seemed as if it would only be a slow death to me to part from my husband .

		But , indeed , ma'am , if I had known all , I do n't know whether I would not rather have died there and then than gone through what I have done since .

		To be sure , I 've been able to comfort
Sam	PERSON	, and to be with him ; but , ma'am , I 've lost six children , '' said she , looking up at me with those strange eyes that I 've never noticed but in mothers of dead children with a kind of wild look in them , as if seeking for what they never more might find .

		`` Yes !

		Six children died off , like little buds nipped untimely , in that cruel
India	LOCATION	.

		I thought , as each died , I never could I never would love a child again ; and when the next came , it had not only its own love , but the deeper love that came from the thoughts of its little dead brothers and sisters .

		And when
Phoebe	PERSON	was coming , I said to my husband , `
Sam	PERSON	, when the child is born , and I am strong , I shall leave you ; it will cut my heart cruel ; but if this baby dies too , I shall go mad ; the madness is in me now ; but if you let me go down to
Calcutta	LOCATION	, carrying my baby step by step , it will , maybe , work itself off ; and I will save , and I will hoard , and I will beg and I will die , to get a passage home to
England	LOCATION	, where our baby may live ? '

		God bless him !

		he said I might go ; and he saved up his pay , and I saved every pice I could get for washing or any way ; and when
Phoebe	PERSON	came , and I grew strong again , I set off .

		It was very lonely ; through the thick forests , dark again with their heavy trees along by the river 's side -LRB- but I had been brought up near the
