

		He 's only been plucked twice -- so was I -- but he 's had the advantages of
Oxford	LOCATION	and a university education .

		He knows some of the best chaps there .

		He pulls stroke in the
Boniface	PERSON	boat .

		He 's a handsome feller .

		D -- it , ma'am , let 's put him on the old woman , hey , and tell him to thrash
Pitt	PERSON	if he says anything .

		Ha , ha , ha !

		``
Jim	PERSON	might go down and see her , certainly , '' the housewife said ; adding with a sigh , `` If we could but get one of the girls into the house ; but she could never endure them , because they are not pretty ! ''

		Those unfortunate and well-educated women made themselves heard from the neighbouring drawing-room , where they were thrumming away , with hard fingers , an elaborate music-piece on the piano-forte , as their mother spoke ; and indeed , they were at music , or at backboard , or at geography , or at history , the whole day long .

		But what avail all these accomplishments , in
Vanity Fair	ORGANIZATION	, to girls who are short , poor , plain , and have a bad complexion ?

		Mrs.
Bute	PERSON	could think of nobody but the Curate to take one of them off her hands ; and
Jim	PERSON	coming in from the stable at this minute , through the parlour window , with a short pipe stuck in his oilskin cap , he and his father fell to talking about odds on the
St. Leger	LOCATION	, and the colloquy between the Rector and his wife ended .

		Mrs.
Bute	PERSON	did not augur much good to the cause from the sending of her son
James	PERSON	as an ambassador , and saw him depart in rather a despairing mood .

		Nor did the young fellow himself , when told what his mission was to be , expect much pleasure or benefit from it ; but he was consoled by the thought that possibly the old lady would give him some handsome remembrance of her , which would pay a few of his most pressing bills at the commencement of the ensuing
Oxford	ORGANIZATION	term , and so took his place by the coach from
Southampton	LOCATION	, and was safely landed at
Brighton	LOCATION	on the same evening with his portmanteau , his favourite bull-dog Towzer , and an immense basket of farm and garden produce , from the dear Rectory folks to the dear Miss
Crawley	PERSON	.

		Considering it was too late to disturb the invalid lady on the first night of his arrival , he put up at an inn , and did not wait upon Miss
Crawley	PERSON	until a late hour in the noon of next day .


James Crawley	PERSON	, when his aunt had last beheld him , was a gawky lad , at that uncomfortable age when the voice varies between an unearthly treble and a preternatural bass ; when the face not uncommonly blooms out with appearances for which
Rowland	ORGANIZATION	's
Kalydor	LOCATION	is said to act as a cure ; when boys are seen to shave furtively with their sister 's scissors , and the sight of other young women produces intolerable sensations of terror in them ; when the great hands and ankles protrude a long way from garments which have grown too tight for them ; when their presence after dinner is at once frightful to the ladies , who are whispering in the twilight in the drawing-room , and inexpressibly odious to the gentlemen over the mahogany , who are restrained from freedom of intercourse and delightful interchange of wit by the presence of that gawky innocence ; when , at the conclusion of the second glass , papa says , ``
Jack	PERSON	, my boy , go out and see if the evening holds up , '' and the youth , willing to be free , yet hurt at not being yet a man , quits the incomplete banquet .


James	PERSON	, then a hobbadehoy , was now become a young man , having had the benefits of a university education , and acquired the inestimable polish which is gained by living in a fast set at a small college , and contracting debts , and being rusticated , and being plucked .

		He was a handsome lad , however , when he came to present himself to his aunt at
Brighton	LOCATION	, and good looks were always a title to the fickle old lady 's favour .

		Nor did his blushes and awkwardness take away from it : she was pleased with these healthy tokens of the young gentleman 's ingenuousness .

		He said `` he had come down for a couple of days to see a man of his college , and -- and to pay my respects to you , Ma'am , and my father 's and mother 's , who hope you are well . ''


Pitt	PERSON	was in the room with Miss
Crawley	PERSON	when the lad was announced , and looked very blank when his name was mentioned .

		The old lady had plenty of humour , and enjoyed her correct nephew 's perplexity .

		She asked after all the people at the
Rectory	LOCATION	with great interest ; and said she was thinking of paying them a visit .

		She praised the lad to his face , and said he was well-grown and very much improved , and that it was a pity his sisters had not some of his good looks ; and finding , on inquiry , that he had taken up his quarters at an hotel , would not hear of his stopping there , but bade Mr.
Bowls	PERSON	send for Mr.
James Crawley	PERSON	's things instantly ; `` and hark ye , Bowls , '' she added , with great graciousness , `` you will have the goodness to pay Mr.
James	PERSON	's bill . ''

		She flung
Pitt	PERSON	a look of arch triumph , which caused that diplomatist almost to choke with envy .

		Much as he had ingratiated himself with his aunt , she had never yet invited him to stay under her roof , and here was a young whipper-snapper , who at first sight was made welcome there .

		`` I beg your pardon , sir , '' says Bowls , advancing with a profound bow ; `` what ` otel , sir , shall
Thomas	PERSON	fetch the luggage from ? ''

		`` O , dam , '' said young
James	PERSON	, starting up , as if in some alarm , `` I 'll go . ''

		`` What ! ''

		said Miss
Crawley	PERSON	.

		`` The
Tom Cribb	PERSON	's Arms , '' said
James	PERSON	, blushing deeply .

		Miss
Crawley	PERSON	burst out laughing at this title .

		Mr.
Bowls	PERSON	gave one abrupt guffaw , as a confidential servant of the family , but choked the rest of the volley ; the diplomatist only smiled .

		`` I -- I did n't know any better , '' said
James	PERSON	, looking down .

		`` I 've never been here before ; it was the coachman told me . ''

		The young story-teller !

		The fact is , that on the
Southampton	ORGANIZATION	coach , the day previous ,
James Crawley	PERSON	had met the Tutbury Pet , who was coming to
Brighton	LOCATION	to make a match with the Rottingdean Fibber ; and enchanted by the Pet 's conversation , had passed the evening in company with that scientific man and his friends , at the inn in question .

		`` I -- I 'd best go and settle the score , ''
James	PERSON	continued .

		`` Could n't think of asking you , Ma'am , '' he added , generously .

		This delicacy made his aunt laugh the more .

		`` Go and settle the bill , Bowls , '' she said , with a wave of her hand , `` and bring it to me . ''

		Poor lady , she did not know what she had done !

		`` There -- there 's a little dawg , '' said
James	PERSON	, looking frightfully guilty .

		`` I 'd best go for him .

		He bites footmen 's calves . ''

		All the party cried out with laughing at this description ; even
Briggs	PERSON	and
Lady Jane	PERSON	, who was sitting mute during the interview between Miss
Crawley	PERSON	and her nephew : and Bowls , without a word , quitted the room .

		Still , by way of punishing her elder nephew , Miss
Crawley	PERSON	persisted in being gracious to the young Oxonian .

		There were no limits to her kindness or her compliments when they once began .

		She told
Pitt	PERSON	he might come to dinner , and insisted that
James	PERSON	should accompany her in her drive , and paraded him solemnly up and down the cliff , on the back seat of the barouche .

		During all this excursion , she condescended to say civil things to him : she quoted Italian and French poetry to the poor bewildered lad , and persisted that he was a fine scholar , and was perfectly sure he would gain a gold medal , and be a Senior Wrangler .

		`` Haw , haw , '' laughed
James	PERSON	, encouraged by these compliments ; `` Senior Wrangler , indeed ; that 's at the other shop . ''

		`` What is the other shop , my dear child ? ''

		said the lady .

		`` Senior Wranglers at
Cambridge	LOCATION	, not
Oxford	LOCATION	, '' said the scholar , with a knowing air ; and would probably have been more confidential , but that suddenly there appeared on the cliff in a tax-cart , drawn by a bang-up pony , dressed in white flannel coats , with mother-of-pearl buttons , his friends the Tutbury Pet and the Rottingdean Fibber , with three other gentlemen of their acquaintance , who all saluted poor
James	PERSON	there in the carriage as he sate .

		This incident damped the ingenuous youth 's spirits , and no word of yea or nay could he be induced to utter during the rest of the drive .

		On his return he found his room prepared , and his portmanteau ready , and might have remarked that Mr.
Bowls	PERSON	's countenance , when the latter conducted him to his apartments , wore a look of gravity , wonder , and compassion .

		But the thought of Mr.
Bowls	PERSON	did not enter his head .

		He was deploring the dreadful predicament in which he found himself , in a house full of old women , jabbering French and Italian , and talking poetry to him .

		`` Reglarly up a tree , by jingo ! ''

		exclaimed the modest boy , who could not face the gentlest of her sex -- not even
Briggs	PERSON	-- when she began to talk to him ; whereas , put him at
Iffley Lock	LOCATION	, and he could out-slang the boldest bargeman .

		At dinner ,
James	PERSON	appeared choking in a white neckcloth , and had the honour of handing my Lady
Jane	PERSON	downstairs , while
Briggs	PERSON	and Mr.
Crawley	PERSON	followed afterwards , conducting the old lady , with her apparatus of bundles , and shawls , and cushions .

		Half of
Briggs	PERSON	's time at dinner was spent in superintending the invalid 's comfort , and in cutting up chicken for her fat spaniel .


James	PERSON	did not talk much , but he made a point of asking all the ladies to drink wine , and accepted Mr.
Crawley	PERSON	's challenge , and consumed the greater part of a bottle of champagne which Mr.
Bowls	PERSON	was ordered to produce in his honour .

		The ladies having withdrawn , and the two cousins being left together ,
Pitt	PERSON	, the ex-diplomatist , he came very communicative and friendly .

		He asked after
James	PERSON	's career at college -- what his prospects in life were -- hoped heartily he would get on ; and , in a word , was frank and amiable .


James	PERSON	's tongue unloosed with the port , and he told his cousin his life , his prospects , his debts , his troubles at the little-go , and his rows with the proctors , filling rapidly from the bottles before him , and flying from
Port	LOCATION	to
Madeira	LOCATION	with joyous activity .

		`` The chief pleasure which my aunt has , '' said Mr.
Crawley	PERSON	, filling his glass , `` is that people should do as they like in her house .

		This is
Liberty Hall	LOCATION	,
James	PERSON	, and you ca n't do Miss
Crawley	PERSON	a greater kindness than to do as you please , and ask for what you will .

		I know you have all sneered at me in the country for being a Tory .

		Miss
Crawley	PERSON	is liberal enough to suit any fancy .

		She is a Republican in principle , and despises everything like rank or title . ''

		`` Why are you going to marry an
Earl	PERSON	's daughter ? ''

		said
James	PERSON	.

		`` My dear friend , remember it is not poor
Lady Jane	PERSON	's fault that she is well born , ''
Pitt	PERSON	replied , with a courtly air .

		`` She can not help being a lady .

		Besides , I am a Tory , you know . ''

		`` Oh , as for that , '' said
Jim	PERSON	, `` there 's nothing like old blood ; no , dammy , nothing like it .

		I 'm none of your radicals .

		I know what it is to be a gentleman , dammy .

		See the chaps in a boat-race ; look at the fellers in a fight ; aye , look at a dawg killing rats -- which is it wins ?

		the good-blooded ones .

		Get some more port , Bowls , old boy , whilst I buzz this bottle here .

		What was I asaying ? ''

		`` I think you were speaking of dogs killing rats , ''
Pitt	PERSON	remarked mildly , handing his cousin the decanter to `` buzz . ''

		`` Killing rats was I ?

		Well ,
Pitt	PERSON	, are you a sporting man ?

		Do you want to see a dawg as CAN kill a rat ?

		If you do , come down with me to
Tom Corduroy	PERSON	's , in Castle Street Mews , and I 'll show you such a bull-terrier as -- Pooh !

		gammon , '' cried
James	PERSON	, bursting out laughing at his own absurdity -- `` YOU do n't care about a dawg or rat ; it 's all nonsense .

		I 'm blest if I think you know the difference between a dog and a duck . ''

		`` No ; by the way , ''
Pitt	PERSON	continued with increased blandness , `` it was about blood you were talking , and the personal advantages which people derive from patrician birth .

		Here 's the fresh bottle . ''

		`` Blood 's the word , '' said
James	PERSON	, gulping the ruby fluid down .

		`` Nothing like blood , sir , in hosses , dawgs , AND men .

		Why , only last term , just before I was rusticated , that is , I mean just before I had the measles , ha , ha -- there was me and
Ringwood	LOCATION	of
Christchurch	LOCATION	,
Bob Ringwood	PERSON	, Lord
Cinqbars	PERSON	' son , having our beer at the
Bell	ORGANIZATION	at
Blenheim	ORGANIZATION	, when the
Banbury	LOCATION	bargeman offered to fight either of us for a bowl of punch .

		I could n't .

		My arm was in a sling ; could n't even take the drag down -- a brute of a mare of mine had fell with me only two days before , out with the
Abingdon	LOCATION	, and I thought my arm was broke .

		Well , sir , I could n't finish him , but
Bob	PERSON	had his coat off at once -- he stood up to the
Banbury	LOCATION	man for three minutes , and polished him off in four rounds easy .


Gad	PERSON	, how he did drop , sir , and what was it ?

		Blood , sir , all blood . ''

		`` You do n't drink ,
James	PERSON	, '' the ex-attache continued .

		`` In my time at
Oxford	ORGANIZATION	, the men passed round the bottle a little quicker than you young fellows seem to do . ''

		`` Come , come , '' said
James	PERSON	, putting his hand to his nose and winking at his cousin with a pair of vinous eyes , `` no jokes , old boy ; no trying it on on me .

		You want to trot me out , but it 's no go .

		In vino veritas , old boy .


Mars	LOCATION	, Bacchus , Apollo virorum , hey ?

		I wish my aunt would send down some of this to the governor ; it 's a precious good tap . ''

		`` You had better ask her , ''
Machiavel	PERSON	continued , `` or make the best of your time now .

		What says the bard ?

		` Nunc vino pellite curas , Cras ingens iterabimus aequor , ' '' and the Bacchanalian , quoting the above with a
House of Commons	ORGANIZATION	air , tossed off nearly a thimbleful of wine with an immense flourish of his glass .

		At the Rectory , when the bottle of port wine was opened after dinner , the young ladies had each a glass from a bottle of currant wine .

		Mrs.
Bute	PERSON	took one glass of port , honest
James	PERSON	had a couple commonly , but as his father grew very sulky if he made further inroads on the bottle , the good lad generally refrained from trying for more , and subsided either into the currant wine , or to some private gin-and-water in the stables , which he enjoyed in the company of the coachman and his pipe .

		At
Oxford	LOCATION	, the quantity of wine was unlimited , but the quality was inferior : but when quantity and quality united as at his aunt 's house ,
James	PERSON	showed that he could appreciate them indeed ; and hardly needed any of his cousin 's encouragement in draining off the second bottle supplied by Mr.
Bowls	PERSON	.

		When the time for coffee came , however , and for a return to the ladies , of whom he stood in awe , the young gentleman 's agreeable frankness left him , and he relapsed into his usual surly timidity ; contenting himself by saying yes and no , by scowling at Lady
Jane	PERSON	, and by upsetting one cup of coffee during the evening .

		If he did not speak he yawned in a pitiable manner , and his presence threw a damp upon the modest proceedings of the evening , for Miss
Crawley	PERSON	and
Lady Jane	PERSON	at their piquet , and Miss
Briggs	PERSON	at her work , felt that his eyes were wildly fixed on them , and were uneasy under that maudlin look .

		`` He seems a very silent , awkward , bashful lad , '' said Miss
Crawley	PERSON	to Mr.
Pitt	PERSON	.

		`` He is more communicative in men 's society than with ladies , ''
Machiavel	PERSON	dryly replied : perhaps rather disappointed that the port wine had not made
Jim	PERSON	speak more .

		He had spent the early part of the next morning in writing home to his mother a most flourishing account of his reception by Miss
Crawley	PERSON	.

		But ah !

		he little knew what evils the day was bringing for him , and how short his reign of favour was destined to be .

		A circumstance which
Jim	PERSON	had forgotten -- a trivial but fatal circumstance -- had taken place at the
Cribb	PERSON	's Arms on the night before he had come to his aunt 's house .

		It was no other than this --
Jim	PERSON	, who was always of a generous disposition , and when in his cups especially hospitable , had in the course of the night treated the Tutbury champion and the Rottingdean man , and their friends , twice or thrice to the refreshment of gin-and-water -- so that no less than eighteen glasses of that fluid at eightpence per glass were charged in Mr.
James Crawley	PERSON	's bill .

		It was not the amount of eightpences , but the quantity of gin which told fatally against poor
James	PERSON	's character , when his aunt 's butler , Mr.
Bowls	PERSON	, went down at his mistress 's request to pay the young gentleman 's bill .

		The landlord , fearing lest the account should be refused altogether , swore solemnly that the young gent had consumed personally every farthing 's worth of the liquor : and Bowls paid the bill finally , and showed it on his return home to Mrs.
Firkin	PERSON	, who was shocked at the frightful prodigality of gin ; and took the bill to Miss
Briggs	PERSON	as accountant-general ; who thought it her duty to mention the circumstance to her principal , Miss
Crawley	PERSON	.

		Had he drunk a dozen bottles of claret , the old spinster could have pardoned him .

		Mr.
Fox	PERSON	and Mr.
Sheridan	PERSON	drank claret .

		Gentlemen drank claret .

		But eighteen glasses of gin consumed among boxers in an ignoble pot-house -- it was an odious crime and not to be pardoned readily .

		Everything went against the lad : he came home perfumed from the stables , whither he had been to pay his dog Towzer a visit -- and whence he was going to take his friend out for an airing , when he met Miss
Crawley	PERSON	and her wheezy
Blenheim	ORGANIZATION	spaniel , which
Towzer	PERSON	would have eaten up had not the
Blenheim	ORGANIZATION	fled squealing to the protection of Miss
Briggs	PERSON	, while the atrocious master of the bull-dog stood laughing at the horrible persecution .

		This day too the unlucky boy 's modesty had likewise forsaken him .

		He was lively and facetious at dinner .

		During the repast he levelled one or two jokes against
Pitt Crawley	PERSON	: he drank as much wine as upon the previous day ; and going quite unsuspiciously to the drawing-room , began to entertain the ladies there with some choice Oxford stories .

		He described the different pugilistic qualities of
Molyneux	PERSON	and Dutch
Sam	PERSON	, offered playfully to give Lady
Jane	PERSON	the odds upon the Tutbury Pet against the Rottingdean man , or take them , as her Ladyship chose : and crowned the pleasantry by proposing to back himself against his cousin
Pitt Crawley	PERSON	, either with or without the gloves .

		`` And that 's a fair offer , my buck , '' he said , with a loud laugh , slapping
Pitt	PERSON	on the shoulder , `` and my father told me to make it too , and he 'll go halves in the bet , ha , ha ! ''

		So saying , the engaging youth nodded knowingly at poor Miss
Briggs	PERSON	, and pointed his thumb over his shoulder at
Pitt Crawley	PERSON	in a jocular and exulting manner .


Pitt	PERSON	was not pleased altogether perhaps , but still not unhappy in the main .

		Poor
Jim	PERSON	had his laugh out : and staggered across the room with his aunt 's candle , when the old lady moved to retire , and offered to salute her with the blandest tipsy smile : and he took his own leave and went upstairs to his bedroom perfectly satisfied with himself , and with a pleased notion that his aunt 's money would be left to him in preference to his father and all the rest of the family .

		Once up in the bedroom , one would have thought he could not make matters worse ; and yet this unlucky boy did .

		The moon was shining very pleasantly out on the sea , and
Jim	PERSON	, attracted to the window by the romantic appearance of the ocean and the heavens , thought he would further enjoy them while smoking .

		Nobody would smell the tobacco , he thought , if he cunningly opened the window and kept his head and pipe in the fresh air .

		This he did : but being in an excited state , poor
Jim	PERSON	had forgotten that his door was open all this time , so that the breeze blowing inwards and a fine thorough draught being established , the clouds of tobacco were carried downstairs , and arrived with quite undiminished fragrance to Miss
Crawley	PERSON	and Miss
Briggs	PERSON	.

		The pipe of tobacco finished the business : and the Bute-Crawleys never knew how many thousand pounds it cost them .

		Firkin rushed downstairs to Bowls who was reading out the `` Fire and the Frying Pan '' to his aide-de-camp in a loud and ghostly voice .

		The dreadful secret was told to him by Firkin with so frightened a look , that for the first moment Mr.
Bowls	PERSON	and his young man thought that robbers were in the house , the legs of whom had probably been discovered by the woman under Miss
Crawley	PERSON	's bed .

		When made aware of the fact , however -- to rush upstairs at three steps at a time to enter the unconscious
James	PERSON	's apartment , calling out , `` Mr.
James	PERSON	, '' in a voice stifled with alarm , and to cry , `` For Gawd 's sake , sir , stop that ` ere pipe , '' was the work of a minute with Mr.
Bowls	PERSON	.

		`` O , Mr.
James	PERSON	, what ` AVE you done ! ''

		he said in a voice of the deepest pathos , as he threw the implement out of the window .

		`` What ` ave you done , sir !

		Missis ca n't abide 'em . ''

		`` Missis need n't smoke , '' said
James	PERSON	with a frantic misplaced laugh , and thought the whole matter an excellent joke .

		But his feelings were very different in the morning , when Mr.
Bowls	PERSON	's young man , who operated upon Mr.
James	PERSON	's boots , and brought him his hot water to shave that beard which he was so anxiously expecting , handed a note in to Mr.
James	PERSON	in bed , in the handwriting of Miss
Briggs	PERSON	.

		`` Dear sir , '' it said , `` Miss
Crawley	PERSON	has passed an exceedingly disturbed night , owing to the shocking manner in which the house has been polluted by tobacco ; Miss
Crawley	PERSON	bids me say she regrets that she is too unwell to see you before you go -- and above all that she ever induced you to remove from the ale-house , where she is sure you will be much more comfortable during the rest of your stay at
Brighton	LOCATION	. ''

		And herewith honest
James	PERSON	's career as a candidate for his aunt 's favour ended .

		He had in fact , and without knowing it , done what he menaced to do .

		He had fought his cousin
Pitt	PERSON	with the gloves .

		Where meanwhile was he who had been once first favourite for this race for money ?


Becky	PERSON	and
Rawdon	PERSON	, as we have seen , were come together after
Waterloo	LOCATION	, and were passing the winter of 1815 at
Paris	LOCATION	in great splendour and gaiety .


Rebecca	PERSON	was a good economist , and the price poor
Jos Sedley	PERSON	had paid for her two horses was in itself sufficient to keep their little establishment afloat for a year , at the least ; there was no occasion to turn into money `` my pistols , the same which I shot Captain Marker , '' or the gold dressing-case , or the cloak lined with sable .


Becky	PERSON	had it made into a pelisse for herself , in which she rode in the
Bois de Boulogne	LOCATION	to the admiration of all : and you should have seen the scene between her and her delighted husband , whom she rejoined after the army had entered
Cambray	PERSON	, and when she unsewed herself , and let out of her dress all those watches , knick-knacks , bank-notes , cheques , and valuables , which she had secreted in the wadding , previous to her meditated flight from
Brussels	LOCATION	!


Tufto	PERSON	was charmed , and
Rawdon	PERSON	roared with delighted laughter , and swore that she was better than any play he ever saw , by
Jove	PERSON	.

		And the way in which she jockeyed
Jos	PERSON	, and which she described with infinite fun , carried up his delight to a pitch of quite insane enthusiasm .

		He believed in his wife as much as the French soldiers in
Napoleon	PERSON	.

		Her success in
Paris	LOCATION	was remarkable .

		All the French ladies voted her charming .

		She spoke their language admirably .

		She adopted at once their grace , their liveliness , their manner .

		Her husband was stupid certainly -- all English are stupid -- and , besides , a dull husband at
Paris	LOCATION	is always a point in a lady 's favour .

		He was the heir of the rich and spirituelle Miss
Crawley	PERSON	, whose house had been open to so many of the French noblesse during the emigration .

		They received the colonel 's wife in their own hotels -- `` Why , '' wrote a great lady to Miss
Crawley	PERSON	, who had bought her lace and trinkets at the Duchess 's own price , and given her many a dinner during the pinching times after the Revolution -- `` Why does not our dear Miss come to her nephew and niece , and her attached friends in
Paris	LOCATION	?

		All the world raffoles of the charming Mistress and her espiegle beauty .

		Yes , we see in her the grace , the charm , the wit of our dear friend Miss
Crawley	PERSON	!

		The King took notice of her yesterday at the
Tuileries	LOCATION	, and we are all jealous of the attention which
Monsieur	PERSON	pays her .

		If you could have seen the spite of a certain stupid
Miladi Bareacres	PERSON	-LRB- whose eagle-beak and toque and feathers may be seen peering over the heads of all assemblies -RRB- when
Madame	PERSON	, the Duchess of
Angouleme	LOCATION	, the august daughter and companion of kings , desired especially to be presented to Mrs.
Crawley	PERSON	, as your dear daughter and protegee , and thanked her in the name of
France	LOCATION	, for all your benevolence towards our unfortunates during their exile !

		She is of all the societies , of all the balls -- of the balls -- yes -- of the dances , no ; and yet how interesting and pretty this fair creature looks surrounded by the homage of the men , and so soon to be a mother !

		To hear her speak of you , her protectress , her mother , would bring tears to the eyes of ogres .

		How she loves you !

		how we all love our admirable , our respectable Miss
Crawley	PERSON	! ''

		It is to be feared that this letter of the Parisian great lady did not by any means advance Mrs.
Becky	PERSON	's interest with her admirable , her respectable , relative .

		On the contrary , the fury of the old spinster was beyond bounds , when she found what was
Rebecca	PERSON	's situation , and how audaciously she had made use of Miss
Crawley	PERSON	's name , to get an entree into Parisian society .

		Too much shaken in mind and body to compose a letter in the French language in reply to that of her correspondent , she dictated to
Briggs	PERSON	a furious answer in her own native tongue , repudiating Mrs.
Rawdon Crawley	PERSON	altogether , and warning the public to beware of her as a most artful and dangerous person .

		But as Madame the Duchess of X -- had only been twenty years in
England	LOCATION	, she did not understand a single word of the language , and contented herself by informing Mrs.
Rawdon Crawley	PERSON	at their next meeting , that she had received a charming letter from that chere
Mees	PERSON	, and that it was full of benevolent things for Mrs.
Crawley	PERSON	, who began seriously to have hopes that the spinster would relent .

		Meanwhile , she was the gayest and most admired of Englishwomen : and had a little European congress on her reception-night .

		Prussians and Cossacks , Spanish and English -- all the world was at
Paris	LOCATION	during this famous winter : to have seen the stars and cordons in
Rebecca	PERSON	's humble saloon would have made all
Baker Street	LOCATION	pale with envy .

		Famous warriors rode by her carriage in the Bois , or crowded her modest little box at the Opera .


Rawdon	PERSON	was in the highest spirits .

		There were no duns in
Paris	LOCATION	as yet : there were parties every day at Very 's or Beauvilliers ' ; play was plentiful and his luck good .


Tufto	PERSON	perhaps was sulky .

		Mrs.
Tufto	PERSON	had come over to
Paris	LOCATION	at her own invitation , and besides this contretemps , there were a score of generals now round
Becky	PERSON	's chair , and she might take her choice of a dozen bouquets when she went to the play .


Lady Bareacres	PERSON	and the chiefs of the English society , stupid and irreproachable females , writhed with anguish at the success of the little upstart
Becky	PERSON	, whose poisoned jokes quivered and rankled in their chaste breasts .

		But she had all the men on her side .

		She fought the women with indomitable courage , and they could not talk scandal in any tongue but their own .

		So in fetes , pleasures , and prosperity , the winter of 1815-16 passed away with Mrs.
Rawdon Crawley	PERSON	, who accommodated herself to polite life as if her ancestors had been people of fashion for centuries past -- and who from her wit , talent , and energy , indeed merited a place of honour in
Vanity Fair	ORGANIZATION	.

		In the early spring of 1816 ,
Galignani	PERSON	's
Journal	ORGANIZATION	contained the following announcement in an interesting corner of the paper : `` On the 26th of March -- the Lady of Lieutenant-Colonel
Crawley	PERSON	, of the Life Guards Green -- of a son and heir . ''

		This event was copied into the
London	LOCATION	papers , out of which Miss
Briggs	PERSON	read the statement to Miss
Crawley	PERSON	, at breakfast , at
Brighton	LOCATION	.

		The intelligence , expected as it might have been , caused a crisis in the affairs of the
Crawley	PERSON	family .

		The spinster 's rage rose to its height , and sending instantly for
Pitt	PERSON	, her nephew , and for the
Lady Southdown	PERSON	, from
Brunswick Square	LOCATION	, she requested an immediate celebration of the marriage which had been so long pending between the two families .

		And she announced that it was her intention to allow the young couple a thousand a year during her lifetime , at the expiration of which the bulk of her property would be settled upon her nephew and her dear niece , Lady
Jane Crawley	PERSON	.

		Waxy came down to ratify the deeds -- Lord
Southdown	PERSON	gave away his sister -- she was married by a Bishop , and not by the Rev.
Bartholomew Irons	PERSON	-- to the disappointment of the irregular prelate .

		When they were married ,
Pitt	PERSON	would have liked to take a hymeneal tour with his bride , as became people of their condition .

		But the affection of the old lady towards
Lady Jane	PERSON	had grown so strong , that she fairly owned she could not part with her favourite .


Pitt	PERSON	and his wife came therefore and lived with Miss
Crawley	PERSON	: and -LRB- greatly to the annoyance of poor
Pitt	PERSON	, who conceived himself a most injured character -- being subject to the humours of his aunt on one side , and of his mother-in-law on the other -RRB- .


Lady Southdown	PERSON	, from her neighbouring house , reigned over the whole family --
Pitt	PERSON	,
Lady Jane	PERSON	, Miss
Crawley	PERSON	,
Briggs	PERSON	, Bowls , Firkin , and all .

		She pitilessly dosed them with her tracts and her medicine , she dismissed
Creamer	PERSON	, she installed
Rodgers	PERSON	, and soon stripped Miss
Crawley	PERSON	of even the semblance of authority .

		The poor soul grew so timid that she actually left off bullying
Briggs	PERSON	any more , and clung to her niece , more fond and terrified every day .

		Peace to thee , kind and selfish , vain and generous old heathen !

		-- We shall see thee no more .

		Let us hope that
Lady Jane	PERSON	supported her kindly , and led her with gentle hand out of the busy struggle of
Vanity Fair	ORGANIZATION	.

		CHAPTER XXXV Widow and Mother The news of the great fights of
Quatre Bras	LOCATION	and
Waterloo	LOCATION	reached
England	LOCATION	at the same time .

		The Gazette first published the result of the two battles ; at which glorious intelligence all
England	LOCATION	thrilled with triumph and fear .

		Particulars then followed ; and after the announcement of the victories came the list of the wounded and the slain .

		Who can tell the dread with which that catalogue was opened and read !

		Fancy , at every village and homestead almost through the three kingdoms , the great news coming of the battles in
Flanders	LOCATION	, and the feelings of exultation and gratitude , bereavement and sickening dismay , when the lists of the regimental losses were gone through , and it became known whether the dear friend and relative had escaped or fallen .

		Anybody who will take the trouble of looking back to a file of the newspapers of the time , must , even now , feel at second-hand this breathless pause of expectation .

		The lists of casualties are carried on from day to day : you stop in the midst as in a story which is to be continued in our next .

		Think what the feelings must have been as those papers followed each other fresh from the press ; and if such an interest could be felt in our country , and about a battle where but twenty thousand of our people were engaged , think of the condition of
Europe	LOCATION	for twenty years before , where people were fighting , not by thousands , but by millions ; each one of whom as he struck his enemy wounded horribly some other innocent heart far away .

		The news which that famous Gazette brought to the
Osbornes	LOCATION	gave a dreadful shock to the family and its chief .

		The girls indulged unrestrained in their grief .

		The gloom-stricken old father was still more borne down by his fate and sorrow .

		He strove to think that a judgment was on the boy for his disobedience .

		He dared not own that the severity of the sentence frightened him , and that its fulfilment had come too soon upon his curses .

		Sometimes a shuddering terror struck him , as if he had been the author of the doom which he had called down on his son .

		There was a chance before of reconciliation .

		The boy 's wife might have died ; or he might have come back and said , Father I have sinned .

		But there was no hope now .

		He stood on the other side of the gulf impassable , haunting his parent with sad eyes .

		He remembered them once before so in a fever , when every one thought the lad was dying , and he lay on his bed speechless , and gazing with a dreadful gloom .

		Good God !

		how the father clung to the doctor then , and with what a sickening anxiety he followed him : what a weight of grief was off his mind when , after the crisis of the fever , the lad recovered , and looked at his father once more with eyes that recognised him .

		But now there was no help or cure , or chance of reconcilement : above all , there were no humble words to soothe vanity outraged and furious , or bring to its natural flow the poisoned , angry blood .

		And it is hard to say which pang it was that tore the proud father 's heart most keenly -- that his son should have gone out of the reach of his forgiveness , or that the apology which his own pride expected should have escaped him .

		Whatever his sensations might have been , however , the stern old man would have no confidant .

		He never mentioned his son 's name to his daughters ; but ordered the elder to place all the females of the establishment in mourning ; and desired that the male servants should be similarly attired in deep black .

